Source,Target
ORF3b,GCC1
ORF3b,STEAP3
ORF3b,CPD
ORF3b,CDC42EP1
ORF3b,HEY1
ORF3b,SNX3
ORF3b,LRBA
ORF3b,BSG
ORF3b,SLC30A6
ORF3b,XRN2
ORF3b,SSFA2
ORF3b,LAMTOR1
ORF3b,JMJD1C
ORF3b,CYP51A1
ORF3b,SLC4A7
ORF3b,RABGEF1
ORF3b,BTF3
ORF3b,GOPC
ORF3b,SLC6A15
ORF3b,ACBD3
ORF3b,EFNB1
ORF3b,PIP5K1A
ORF3b,VAMP7
ORF3b,STX12
ORF3b,SLC1A5
ORF3b,CEP85
ORF3b,TRIM33
ORF3b,VAMP8
ORF3b,VAMP3
ORF3b,MARK2
ORF3b,SAP130
ORF3b,RBFOX2
ORF3b,JAM3
ORF3b,GPATCH8
ORF3b,KIAA0319L
ORF3b,PATL1
ORF3b,DOT1L
ORF3b,SLITRK5
ORF3b,EIF4ENIF1
ORF3b,EPHB2
ORF3b,ABL2
ORF3b,BLZF1
ORF3b,TLE4
ORF3b,HELZ
ORF3b,SLC3A2
ORF3b,NCOR1
ORF3b,SIX4
ORF3b,VTI1B
ORF3b,ETV3
ORF3b,GATAD2A
ORF3b,NACA
ORF3b,ZNF318
ORF3b,STX5
ORF3b,ZFPL1
ORF3b,RBM33
ORF3b,QKI
ORF3b,KIAA1804
ORF3b,VPS45
ORF3b,PFDN6
ORF3b,SYNGR3
ORF3b,CPSF7
ORF3b,SNX2
ORF3b,ATP1A1
ORF3b,HEBP1
ORF3b,ARID1B
ORF3b,TAF9
ORF3b,WWOX
ORF3b,ATP1A2
ORF3b,CLINT1
ORF3b,PEAK1
ORF3b,NCOR2
ORF3b,UBN2
ORF3b,ARFIP1
ORF3b,PLEKHA5
ORF3b,ARFIP2
ORF3b,TLE3
ORF6,VAPA
ORF6,ARHGAP1
ORF6,LEMD3
ORF6,USO1
ORF6,TOR1AIP2
ORF6,DDRGK1
ORF6,POM121
ORF6,PSMD1
ORF6,COG2
ORF6,HM13
ORF6,SEC13
ORF6,SCYL1
ORF6,GCC1
ORF6,SCD5
ORF6,SENP2
ORF6,BSDC1
ORF6,TMEM57
ORF6,HMOX2
ORF6,SFT2D3
ORF6,AKAP1
ORF6,SLC3A2
ORF6,ESYT1
ORF6,NUP214
ORF6,GOLGA3
ORF6,SEC31A
ORF6,PDZD8
ORF6,BET1
ORF6,UGT8
ORF6,GOPC
ORF6,STIM1
ORF6,PGRMC1
ORF6,COG4
ORF6,VAPB
ORF6,DSG2
ORF6,WDR41
ORF6,TMPO
ORF6,IGF2R
ORF6,NUPL2
ORF6,EMD
ORF6,STX10
ORF6,ARCN1
ORF6,CISD2
ORF6,KTN1
ORF6,FAM114A2
ORF6,UBXN4
ORF6,ACTR3
ORF6,RAB11B
ORF6,CYP51A1
ORF6,SLC30A6
ORF6,DHRS7
ORF6,CCDC22
ORF6,VPS51
ORF6,SEC23IP
ORF6,YIPF3
ORF6,YIF1A
ORF6,LRRC59
ORF6,APBB1
ORF6,SYNE2
ORF6,PSMD4
ORF6,CKAP4
ORF6,GLE1
ORF6,GOLGA5
ORF6,ERGIC1
ORF6,ANKLE2
ORF6,RAE1
ORF6,VAMP7
ORF6,GPR180
ORF6,PGRMC2
ORF6,FKBP8
ORF6,LSG1
ORF6,RHBDD3
ORF6,LRBA
ORF6,C1orf43
ORF6,RAB7A
ORF6,MTDH
ORF6,ARFGAP3
ORF6,GLG1
ORF6,EBAG9
ORF6,SRPR
ORF6,TMEM131
ORF6,OSBP
ORF6,SPAG9
ORF6,EHBP1
ORF6,SCYL3
ORF6,REEP4
ORF6,SSR1
ORF6,AUP1
ORF6,SPCS2
ORF6,MARCKS
ORF6,CDKAL1
ORF6,PDXDC1
ORF6,JPH1
ORF6,SCAMP3
ORF6,TRIP11
ORF6,SEC24B
ORF6,SEC24A
ORF6,MCM3AP
ORF6,ABL2
ORF6,COG1
ORF6,CCDC47
ORF6,NUP98
ORF6,ARL6IP5
ORF6,KIAA1715
ORF6,SCFD1
ORF6,ITGB1
ORF6,POM121C
ORF6,BCAP31
ORF6,MMGT1
ORF6,GOLGA2
ORF6,CLCC1
ORF6,ALDH16A1
ORF6,TMEM109
ORF6,CAMLG
ORF6,TMEM214
ORF6,PLD3
ORF6,EMC7
ORF6,INPP5B
ORF6,STX5
ORF6,APP
ORF6,NUP35
ORF6,NXF1
ORF6,NUP54
ORF6,IFNGR1
ORF6,FAM47E-STBD1
ORF6,TMX1
ORF6,ACBD3
ORF6,PVRL2
ORF6,RABL3
ORF6,PTPN1
ORF6,AHCTF1
ORF6,WWOX
ORF6,DNAJC1
ORF6,TRAPPC8
ORF6,TMEM9
ORF6,SEC16A
ORF6,RAB3GAP1
ORF6,MARCKSL1
ORF6,MYCBP2
ORF6,UBIAD1
ORF6,TEX2
ORF6,NUP62
ORF6,BLZF1
ORF6,STIM2
ORF6,RAB1B
ORF6,GOLGB1
ORF6,EXD2
ORF6,CYB5R3
ORF6,SNAP47
ORF6,ACAT1
ORF6,TMF1
ORF6,PCM1
ORF6,SYAP1
ORF6,AGPAT6
ORF6,XRN2
ORF6,SLC38A1
ORF6,RPL10A
ORF6,RABGEF1
ORF6,ARFGAP2
ORF6,TMEM209
ORF6,ZMPSTE24
ORF6,SSFA2
ORF6,RER1
ORF6,PKMYT1
ORF6,TMED8
ORF6,TACC1
ORF6,RABAC1
ORF6,NOTCH2
ORF6,ZFPL1
ORF6,PSMC3
ORF6,RHBDD2
ORF6,AGPAT9
ORF6,ANO10
ORF6,NSFL1C
ORF6,FAM213A
ORF6,TMEM115
ORF6,AKAP12
ORF6,PREB
ORF6,APLP2
ORF6,MXRA7
ORF6,DSC3
ORF6,TRIM47
ORF6,SLC30A5
ORF6,TEX264
ORF6,CC2D1A
ORF6,SHB
ORF6,SLC30A7
ORF6,PALD1
ORF6,MAVS
ORF6,CANX
ORF6,ARPC1A
ORF6,ARFIP1
ORF6,ARFIP2
ORF6,PRKCSH
ORF6,UBE2J1
ORF6,ZDHHC17
ORF6,SLC35E1
ORF6,TDRD3
ORF6,SPG20
ORF6,FBXL20
ORF6,SPTLC1
ORF6,RPS27A
ORF6,SCAMP1
ORF6,LMNB1
ORF6,FAM83H
ORF6,PCNXL3
ORF6,WDR44
ORF6,CCAR2
ORF6,COPG2
ORF6,TMCO1
ORF6,EPS15L1
ORF6,OSBPL8
ORF6,NFKBIE
ORF6,SALL2
ORF6,SNRPB
ORF7a,VAPA
ORF7a,ARHGAP1
ORF7a,RPS27A
ORF7a,LEMD3
ORF7a,HLA-A
ORF7a,TOR1AIP2
ORF7a,DDRGK1
ORF7a,PSMD1
ORF7a,SCD5
ORF7a,TMEM57
ORF7a,HMOX2
ORF7a,SFT2D3
ORF7a,ESYT1
ORF7a,SEC31A
ORF7a,BET1
ORF7a,UGT8
ORF7a,STIM1
ORF7a,PGRMC1
ORF7a,STT3B
ORF7a,VAPB
ORF7a,WDR41
ORF7a,TMPO
ORF7a,APP
ORF7a,EMD
ORF7a,STX10
ORF7a,ARCN1
ORF7a,CISD2
ORF7a,KTN1
ORF7a,UBE2J1
ORF7a,ITM2C
ORF7a,ACTR3
ORF7a,CYP51A1
ORF7a,DNAJC16
ORF7a,SLC30A6
ORF7a,DHRS7
ORF7a,TMEM59
ORF7a,SEC23IP
ORF7a,YIPF3
ORF7a,CKAP4
ORF7a,GOLGA5
ORF7a,ERGIC1
ORF7a,ANKLE2
ORF7a,DNAJB12
ORF7a,VAMP7
ORF7a,GPR180
ORF7a,ZDHHC17
ORF7a,RAB7A
ORF7a,MTDH
ORF7a,EBAG9
ORF7a,SRPR
ORF7a,REEP4
ORF7a,AUP1
ORF7a,SPCS2
ORF7a,MARCKS
ORF7a,UBXN4
ORF7a,CDKAL1
ORF7a,PDXDC1
ORF7a,JPH1
ORF7a,SCAMP3
ORF7a,TRIP11
ORF7a,SEC24B
ORF7a,CCDC47
ORF7a,ABHD12
ORF7a,ARL6IP5
ORF7a,KIAA1715
ORF7a,RPN1
ORF7a,BCAP31
ORF7a,MMGT1
ORF7a,CLCC1
ORF7a,TMEM109
ORF7a,CAMLG
ORF7a,TMEM214
ORF7a,PLD3
ORF7a,INPP5B
ORF7a,STX5
ORF7a,NUP35
ORF7a,N4BP1
ORF7a,IFNGR1
ORF7a,TMX1
ORF7a,RABL3
ORF7a,PTPN1
ORF7a,DNAJC1
ORF7a,TMEM41B
ORF7a,TMEM9
ORF7a,RAB3GAP1
ORF7a,MARCKSL1
ORF7a,BLZF1
ORF7a,STIM2
ORF7a,CYB5R3
ORF7a,SNAP47
ORF7a,ACAT1
ORF7a,LRRC59
ORF7a,AGPAT6
ORF7a,XRN2
ORF7a,CANX
ORF7a,SLC38A1
ORF7a,RPL10A
ORF7a,RABGEF1
ORF7a,TMEM209
ORF7a,SLC33A1
ORF7a,PKMYT1
ORF7a,SCYL1
ORF7a,YIF1A
ORF7a,YIF1B
ORF7a,SCAMP1
ORF7a,SCFD1
ORF7a,ARFGAP2
ORF7a,PDZD8
ORF7a,ANO10
ORF7a,TACC1
ORF7a,TEX264
ORF7a,RABAC1
ORF7a,RAB11B
ORF7a,FKBP8
ORF7a,EPS15L1
ORF7a,TMEM131
ORF7a,SSR1
ORF7a,ITGB1
ORF7a,ACBD3
ORF7a,ECHS1
ORF7a,SRPRB
ORF7a,SLC6A15
ORF7a,SLC3A2
ORF7a,FAM47E-STBD1
ORF7a,ARFGAP3
ORF7a,SEC61B
ORF7a,ABL2
ORF7a,SYAP1
ORF7a,TMED8
ORF7a,SLC4A7
ORF7a,VRK2
ORF7a,RAB8A
ORF7a,PSAP
ORF7a,RAB1B
ORF7a,ATP13A1
ORF7a,AGPAT9
ORF7a,NOTCH2
ORF7a,DNAJC25
ORF7a,STAM2
ORF7a,GJA1
ORF7a,GPR89B
ORF7a,UBXN6
ORF7a,TMCO1
ORF7a,DPY19L1
S,ACE2
ACE2,S
S,ACE2
ACE2,S
ACE2,ACE2
ACE2,S
ORF3a,VPS39
ORF3a,VPS39
ORF3a,VPS39
VPS39,RAB7A
VPS39,ORF3a
SNAP29,VAMP8
ORF7b,VAPA
ORF7b,ARHGAP1
ORF7b,LEMD3
ORF7b,RER1
ORF7b,HLA-A
ORF7b,CD320
ORF7b,DDRGK1
ORF7b,CYP51A1
ORF7b,HM13
ORF7b,SCD5
ORF7b,HMOX2
ORF7b,UGT8
ORF7b,STIM1
ORF7b,BNIP1
ORF7b,VAPB
ORF7b,TEX264
ORF7b,WDR41
ORF7b,IGF2R
ORF7b,EMD
ORF7b,SNX3
ORF7b,STX10
ORF7b,CISD2
ORF7b,UBE2J1
ORF7b,VTI1B
ORF7b,SLC1A5
ORF7b,SYNGR3
ORF7b,RAB11B
ORF7b,STX12
ORF7b,CKAP4
ORF7b,JAGN1
ORF7b,ERGIC1
ORF7b,DNAJB12
ORF7b,GPR180
ORF7b,BSG
ORF7b,FKBP8
ORF7b,PREB
ORF7b,RAB23
ORF7b,RAB7A
ORF7b,MTDH
ORF7b,SRPR
ORF7b,ATP6AP1
ORF7b,SSR1
ORF7b,AUP1
ORF7b,SPCS2
ORF7b,UBXN4
ORF7b,SGTA
ORF7b,SLITRK5
ORF7b,SLC19A1
ORF7b,SEC61B
ORF7b,SCAMP3
ORF7b,SH3GLB2
ORF7b,CCDC47
ORF7b,VMA21
ORF7b,ABHD12
ORF7b,ARL6IP5
ORF7b,ADAM9
ORF7b,KIAA1715
ORF7b,EFNB1
ORF7b,ITGB1
ORF7b,BCAP31
ORF7b,MMGT1
ORF7b,CLCC1
ORF7b,TMEM109
ORF7b,CAMLG
ORF7b,TMEM214
ORF7b,PLD3
ORF7b,EMC7
ORF7b,APP
ORF7b,NUP35
ORF7b,USE1
ORF7b,UBL4A
ORF7b,ACBD3
ORF7b,PVRL2
ORF7b,RABL3
ORF7b,DNAJC1
ORF7b,TMEM41B
ORF7b,TMEM9
ORF7b,SPINT2
ORF7b,LRRC59
ORF7b,SRPRB
ORF7b,AGPAT6
ORF7b,SLC38A1
ORF7b,RPL10A
ORF7b,TMX1
ORF7b,TMEM209
ORF7b,ZMPSTE24
ORF7b,WAC
ORF7b,CENPH
ORF7b,LMNA
ORF7b,SEC22B
ORF7b,ESYT1
ORF7b,KTN1
ORF7b,TMX3
ORF7b,DCTN2
ORF7b,YIF1A
ORF7b,EMC2
ORF7b,MARCKS
ORF7b,JPH1
ORF7b,TMCO1
ORF7b,SCAMP1
ORF7b,STX5
ORF7b,SRP54
ORF7b,CANX
ORF7b,EPHB4
ORF7b,PGRMC1
ORF7b,MPZL1
ORF7b,DHRS7
ORF7b,CDC42EP1
ORF7b,RUVBL2
ORF7b,IFNGR1
ORF7b,SNRPB2
ORF7b,PTPN1
ORF7b,RAB8A
ORF7b,ORMDL1
ORF7b,STIM2
ORF7b,VIMP
ORF7b,SUN2
ORF7b,ARL6IP6
ORF7b,ZDHHC3
ORF7b,CPD
ORF7b,YIF1B
ORF7b,ZFPL1
ORF7b,SCAMP2
ORF7b,CEP55
ORF7b,JAM3
ORF7b,EFNB2
ORF7b,MXRA7
ORF7b,TOR1AIP2
ORF7b,MIEF1
ORF7b,WLS
ORF7b,SEC24B
ORF7b,FLVCR1
ORF7b,PKMYT1
ORF7b,NSDHL
ORF7b,SYAP1
ORF7b,CCNB1
ACE2,S
ACE2,ACE2
ACE2,S
ACE2,S
S,ACE2
ACE2,S
ACE2,S
S,ACE2
ORF8,HLA-A
ORF8,HEXA
ORF8,UGGT2
ORF8,UGGT1
ORF8,KDELC2
ORF8,B3GALTL
ORF8,ERP44
ORF8,CCDC134
ORF8,NUCB2
ORF8,SLIT2
ORF8,DNAJC3
ORF8,KDELC1
ORF8,SUMF2
ORF8,ERO1LB
ORF8,MIA3
ORF8,ASPH
ORF8,EDEM3
ORF8,STC2
ORF8,CALR
ORF8,NOMO2
ORF8,COL18A1
ORF8,PRDX4
ORF8,GPX8
ORF8,PRKCSH
ORF8,NENF
ORF8,SIL1
ORF8,PGRMC2
ORF8,HSP90B1
ORF8,P4HB
ORF8,P3H1
ORF8,SERPINH1
ORF8,GLG1
ORF8,MANF
ORF8,TTC17
ORF8,TMEM131
ORF8,GANAB
ORF8,HLA-C
ORF8,HSPA5
ORF8,QSOX2
ORF8,PDIA4
ORF8,PDIA3
ORF8,ABHD12
ORF8,TMTC3
ORF8,ITGB1
ORF8,IKBIP
ORF8,RPN1
ORF8,CNPY2
ORF8,RCN1
ORF8,CLCC1
ORF8,FUCA2
ORF8,CALU
ORF8,GPC4
ORF8,OS9
ORF8,PPIB
ORF8,FKBP10
ORF8,SDF2L1
ORF8,TTC13
ORF8,MGAT2
ORF8,POGLUT1
ORF8,PIGO
ORF8,HYOU1
ORF8,PDIA5
ORF8,POFUT1
ORF8,ERLEC1
ORF8,NUP210
ORF8,SPCS3
ORF8,GALNT2
ORF8,GALNT1
ORF8,NUCB1
ORF8,MESDC2
ORF8,CHID1
ORF8,LAMC1
ORF8,LRPAP1
ORF8,TMEM30A
ORF8,TMED10
ORF8,SDF4
ORF8,CANX
ORF8,PDIA6
ORF8,PLOD1
ORF8,SCPEP1
ORF8,HEXB
ORF8,ATP1B3
ORF8,PCSK6
ORF8,LMAN1
ORF8,P4HA1
ORF8,B4GAT1
ORF8,NPC2
ORF8,PCMT1
ORF8,CRTAP
ORF8,AGA
ORF8,TGFB1
ORF8,IGF2R
ORF8,CPD
ORF8,ACACB
ORF8,ERLIN1
ORF8,HSPA13
ORF8,GLB1
ORF8,COL4A2
ORF8,CNPY3
ORF8,TXNDC12
ORF8,PIGK
ORF8,EMC1
ORF8,GNS
ORF8,MCCC1
ORF8,UTS2
ORF8,SSR4
ORF8,ERP29
ORF8,TMED9
ORF9b,MARK3
ORF9b,AKAP1
ORF9b,MARK1
ORF9b,WDR41
ORF9b,SNX3
ORF9b,PPM1G
ORF9b,BRIP1
ORF9b,PSMC5
ORF9b,PALD1
ORF9b,SECISBP2
ORF9b,MARK2
ORF9b,OCIAD1
ORF9b,BAG3
ORF9b,EHBP1
ORF9b,ABLIM1
ORF9b,MARCKS
ORF9b,FAM84B
ORF9b,MTFR1
ORF9b,CISD1
ORF9b,MAVS
ORF9b,SPDL1
ORF9b,EXD2
ORF9b,PXN
ORF9b,ATP5B
ORF9b,PSAT1
ORF9b,NCOR1
ORF9b,LARP4B
ORF9b,PSMC2
ORF9b,TRIP6
ORF9b,BCORL1
ORF9b,DCP1A
ORF9b,MARCKSL1
ORF9b,NFRKB
ORF9b,TNRC6B
ORF9b,HELZ
ORF9b,PPM1B
ORF9b,LIN54
ORF9b,NUMB
ORF9b,USP30
ORF9b,C11orf30
ORF9b,NFX1
ORF9b,PPP3CA
ORF9b,RNASEH2A
ORF9b,ZNF552
ORF9b,DHFR
ORF9b,DOT1L
ORF9b,CENPJ
ORF9b,PSMD4
ORF9b,CC2D1A
ORF9b,GABPA
ORF9b,DCP1B
ORF9b,NOTCH2
ORF9b,CENPF
ORF9b,PTPN1
ORF9b,DDX1
ORF9b,ZNF148
ORF9b,ABL2
ORF9b,PPP3CB
ORF9b,UBXN4
ORF9b,C9orf78
ORF9b,PALLD
KDM1A,RCOR1
KDM1A,HDAC2
ORF9c,LEMD3
ORF9c,TMEM201
ORF9c,DDRGK1
ORF9c,HM13
ORF9c,GHDC
ORF9c,TMEM57
ORF9c,HMOX2
ORF9c,VAPA
ORF9c,ESYT1
ORF9c,UGT8
ORF9c,STIM1
ORF9c,PGRMC1
ORF9c,CEP55
ORF9c,BNIP1
ORF9c,WDR41
ORF9c,EMD
ORF9c,CISD2
ORF9c,UBE2J1
ORF9c,CYP51A1
ORF9c,LRRC59
ORF9c,ANKLE2
ORF9c,DNAJB12
ORF9c,PGRMC2
ORF9c,FKBP8
ORF9c,CCDC47
ORF9c,TMEM131
ORF9c,AUP1
ORF9c,SPCS2
ORF9c,UBXN4
ORF9c,CDKAL1
ORF9c,SGTA
ORF9c,JPH1
ORF9c,SEC24B
ORF9c,ABHD12
ORF9c,ARL6IP5
ORF9c,KIAA1715
ORF9c,ITGB1
ORF9c,BCAP31
ORF9c,STEAP3
ORF9c,MMGT1
ORF9c,CLCC1
ORF9c,CAMLG
ORF9c,TMEM214
ORF9c,EMC7
ORF9c,STX5
ORF9c,UBL4A
ORF9c,RABL3
ORF9c,VRK2
ORF9c,DNAJC1
ORF9c,TMEM41B
ORF9c,TMEM9
ORF9c,ATF6
ORF9c,SRPRB
ORF9c,VIMP
ORF9c,SLC38A1
ORF9c,TMX1
ORF9c,TMEM209
ORF9c,SCD5
ORF9c,KIAA0922
ORF9c,NSFL1C
ORF9c,C1orf43
ORF9c,RAB7A
ORF9c,NUP88
ORF9c,SSR1
ORF9c,PCM1
ORF9c,SLC12A2
ORF9c,NUP35
ORF9c,USE1
ORF9c,TEX2
ORF9c,MIA3
ORF9c,GPR180
ORF9c,REEP4
ORF9c,TMCO1
ORF9c,TEX264
ORF9c,DHRS7
ORF9c,YIPF3
ORF9c,SLC4A7
ORF9c,PTPN1
ORF9c,TOR1AIP2
ORF9c,SSR3
ORF9c,MARCH1
ORF9c,SRPR
ORF9c,YIF1B
ORF9c,MIEF1
ORF9c,TMEM109
ORF9c,ACBD3
ORF9c,CCDC107
ORF9c,VAPB
ORF9c,YIF1A
ORF9c,HSPB1
ORF9c,EMC3
ORF9c,PREB
ORF9c,ARHGAP1
ORF9c,COPB2
ORF9c,ERGIC1
ORF9c,ENDOD1
ORF9c,DCTN2
ORF9c,MTDH
ORF9c,KIF14
ORF9c,NOTCH2
KDM1A,ACE2
ACE2,S
Kpna2,ACE2
ACE2,Kpna2
ORF10,LEMD3
ORF10,HLA-A
ORF10,GLA
ORF10,ERLIN2
ORF10,HEXA
ORF10,UGGT2
ORF10,UGGT1
ORF10,ERP29
ORF10,TAPBP
ORF10,ERP44
ORF10,CCDC134
ORF10,NUCB2
ORF10,NCSTN
ORF10,DNAJC3
ORF10,APP
ORF10,SUMF2
ORF10,MIA3
ORF10,ASPH
ORF10,MOV10
ORF10,EDEM3
ORF10,SCPEP1
ORF10,PBXIP1
ORF10,HEXB
ORF10,CALR
ORF10,NOMO2
ORF10,PRDX4
ORF10,GPX8
ORF10,PRKCSH
ORF10,NENF
ORF10,SIL1
ORF10,PGRMC2
ORF10,EMC1
ORF10,HSP90B1
ORF10,P4HB
ORF10,P3H1
ORF10,SERPINH1
ORF10,CCDC47
ORF10,MANF
ORF10,TTC17
ORF10,GANAB
ORF10,MESDC2
ORF10,HLA-C
ORF10,HSPA5
ORF10,PDIA4
ORF10,ERLIN1
ORF10,ABHD12
ORF10,TMTC3
ORF10,ITGB1
ORF10,IKBIP
ORF10,HSPA13
ORF10,RPN1
ORF10,CNPY2
ORF10,RCN1
ORF10,SSR4
ORF10,CLCC1
ORF10,FUCA2
ORF10,PCSK6
ORF10,CALU
ORF10,GPC4
ORF10,OS9
ORF10,PPIB
ORF10,FKBP10
ORF10,TTC13
ORF10,POGLUT1
ORF10,PIGO
ORF10,HYOU1
ORF10,PDIA5
ORF10,POFUT1
ORF10,ERLEC1
ORF10,NUP210
ORF10,SPCS3
ORF10,GALNT1
ORF10,CHID1
ORF10,SEL1L
ORF10,LAMC1
ORF10,LRPAP1
ORF10,TMED10
ORF10,SDF4
ORF10,CANX
ORF10,EXT2
ORF10,TXNDC12
ORF10,PCYOX1
ORF10,PLOD1
ORF10,SUN2
S,ACE2
TBK1,IRF3
S,ACE2
S,ACE2
S,ACE2
ACE2,S
S,ACE2
ACE2,S
S,ACE2
N,HSPA1A
N,G3BP2
N,G3BP1
N,HSPA8
N,RPS12
N,TUBB
N,TUBA1B
N,TUBB4B
N,KRT9
N,HSPA5
N,NPM1
nsp3,FXR1
nsp3,FXR1
FXR1,nsp3
nsp3,FMR1
nsp3,FXR1
nsp3,FXR2
FXR1,UBAP2L
S,ACE2
S,ACE2
ACE2,S
S,ACE2
ACE2,S
ACE2,ACE2
ACE2,ACE2
S,ACE2
S,ACE2
ACE2,S
ACE2,S
S,ACE2
S,ACE2
ACE2,S
S,ACE2
S,ACE2
S,ACE2
S,ACE2
S,ACE2
S,ACE2
S,ACE2
TMPRSS2,ABL1
TMPRSS2,S
S,TMPRSS2
S,ACE2
S,ACE2
S,ACE2
S,ACE2
S,ACE2
ACE2,S
ZC3HAV1,KHNYN
ZC3HAV1,TRIM25
RIPK3,RIPK1
RIPK3,ZBP1
nsp13,ZBP1
nsp13,ZBP1
nsp13,RIPK3
ZBP1,ZBP1
S,ACE2
S,ACE2
S,ACE2
S,ACE2
S,ACE2
S,ACE2
S,ACE2
ACE2,S
S,ACE2
S,CAMP
S,ACE2
ACE2,CAMP
ACE2,S
ACE2,S
S,ACE2
S,ACE2
ACE2,S
ACE2,UCHL1
ACE2,S
CDK1,N
CDK1,CDK1
GSK3B,N
ACE2,OVAL
ACE2,S
S,ACE2
ACE2,ACE2
S,ACE2
ACE2,S
S,ACE2
YWHAG,YWHAG
YWHAG,N
S,ACE2
S,ACE2
ACE2,S
S,ACE2
S,ACE2
ACE2,S
ACE2,S
S,ACE2
SLC9A3R1,ACE2
ACE2,SLC9A3R1
ACE2,PDZK1
ACE2,SLC9A3R1
ACE2,ARRB1
ACE2,ARRB2
ACE2,SLC6A19
ACE2,S
ACE2,S
N,PPIA
S,ACE2
S,ACE2
S,ACE2
ACE2,S
S,ACE2
N,PPIA
PPIA,PPIA
S,ACE2
S,ACE2
ACE2,S
nsp12,HSCB
nsp12,HSCB
nsp12,HSPA9
nsp12,ISCU
nsp12,NFS1
nsp12,MMS19
nsp12,FAM96B
nsp12,CIAO1
nsp12,PCBP1
nsp12,BOLA2
ACE2,S
ACE2,S
ACE2,S
S,ACE2
S,CLEC4M
S,CLEC4M
ACE2,S
CLEC4M,S
CD209,S
CLEC4M,ACE2
ACE2,CLEC4M
ACE2,S
S,ACE2
S,ACE2
S,ACE2
ACE2,S
S,ACE2
ACE2,S
ACE2,S
S,ACE2
S,ACE2
S,ACE2
ORF14,PEX14
N,GSDMD
GSDMD,N
GSDMD,N
N,GSDMD
CASP1,GSDMD
GSDMD,CASP1
GSDMD,N
S,ACE2
MPP5,E
MPP5,E
MPP5,E
MPP5,E
C17orf59,ORF3a
C17orf59,ORF3a
ORF3a,MCOLN3
ORF3a,MCOLN1
MCOLN1,ORF3a
VAMP7,ORF3a
STX4,ORF3a
SNAP23,ORF3a
STX4,VAMP7
VAMP7,STX4
ORF3a,STX4
VAMP7,ORF3a
C17orf59,VPS39
VPS39,STX4
C17orf59,VPS39
STX4,VPS39
ORF3a,VAMP7
S,ACE2
ACE2,S
nsp1ab,EIF1
nsp5,CTBP1
nsp5,IRAK1
BCL2L1,ORF7a
ORF7a,BCL2L1
BCL2L1,ORF7a
ACE2,S
ACE2,S
nsp6,ATP6AP1
ATP6AP1,nsp6
S,ACE2
S,ACE2
nsp12,CDK2
nsp12,CDK2
CDK2,nsp12
nsp12,ETFA
nsp12,COPE
nsp12,WDR61
nsp12,OTUB1
nsp12,TOMM34
nsp12,SRM
nsp12,CDK1
nsp12,NOSIP
nsp12,TST
nsp12,PRPS2
nsp12,MEMO1
nsp12,PYCR1
nsp12,ECHDC1
nsp12,PYCR2
nsp12,ESD
nsp12,TSFM
nsp12,PNP
nsp12,RNASEH2A
nsp12,CDK2
nsp12,HADH
nsp12,SUCLG1
nsp12,CDK5
nsp12,GNB2L1
nsp12,SSR1
nsp12,HAX1
nsp12,ATP5C1
nsp12,UCHL5
nsp12,CYB5R3
nsp12,VDAC3
nsp12,PGP
nsp12,SPG21
nsp12,DECR2
nsp12,C1QBP
nsp12,MTCH2
nsp12,SLC25A5
nsp12,MRPL46
nsp12,SLC25A22
nsp12,HSD17B12
nsp12,DERA
nsp12,GCLM
nsp12,STOML2
nsp12,SDHB
nsp12,CNOT8
nsp12,RDH11
nsp12,TMX1
nsp12,ANXA5
nsp12,VDAC1
nsp12,ECHS1
nsp12,OSGEP
nsp12,CYC1
nsp12,TRMT61A
nsp12,TACO1
nsp12,SDCBP
nsp12,MMACHC
nsp12,PSMG1
nsp12,TIMMDC1
nsp12,TYMS
nsp12,RDH14
nsp12,GOLPH3
nsp12,UCK1
nsp12,KCTD12
nsp12,VTA1
nsp12,GTF2B
nsp12,EIF2B1
nsp12,MBD3
nsp12,SFXN2
nsp12,FHL2
nsp12,CDCA8
nsp12,ADPRHL2
nsp12,FBXO45
nsp12,STUB1
nsp12,FAHD2A
nsp12,EMC2
nsp12,MDH2
nsp12,MGME1
nsp12,COQ5
nsp12,RDH13
nsp12,MRPS2
nsp12,NEK7
nsp12,CYB5R1
nsp12,TIMM50
nsp12,PSMD14
nsp12,ANP32E
nsp12,DECR1
S,ACE2
ACE2,S
S,ACE2
ACE2,S
S,OCLN
OCLN,S
OCLN,ACE2
ACE2,S
S,ACE2
ACE2,S
TMEM173,nsp3
IKBKE,nsp3
TRAF3,nsp3
nsp3,TMEM173
IRF3,TMEM173
IKBKE,TMEM173
TBK1,TMEM173
TRAF3,TMEM173
IRF3,TBK1
TRAF3,TBK1
IKBKE,TBK1
TMEM173,IKBKE
TMEM173,IRF3
TMEM173,TBK1
TMEM173,TRAF3
TMEM173,nsp3ab
TMEM173,nsp3ab
FURIN,S
TMPRSS2,S
S,ACE2
ITGAV,S
S,ACE2
S,ACE2
ZDHHC20,S
ZDHHC2,S
ZDHHC3,S
TMPRSS2,ACE2
ACE2,S
ACE2,S
ACE2,S
GRM2,GRM2
GRM2,ABCF2
GRM2,ACP1
GRM2,ADAR
GRM2,ADRM1
GRM2,AHSA1
GRM2,AIFM1
GRM2,ARF4
GRM2,ARL1
GRM2,ATAD3A
GRM2,ATP1A1
GRM2,ATP2A2
GRM2,ATP5C1
GRM2,ATP5B
